smile,y
Clc1cc(Cl)c2Oc3cc(Cl)cc(Cl)c3Oc2c1,-9.0027
Clc1ccc2Oc3cc(Cl)ccc3Oc2c1,-7.8292
Clc1cc2Oc3c(Cl)c(Cl)c(Cl)c(Cl)c3Oc2cc1Cl,-10.9486
Clc1ccc2Oc3c(Cl)c(Cl)c(Cl)c(Cl)c3Oc2c1,-9.4728
Clc1ccc2Oc3c(Cl)c(Cl)c(Cl)cc3Oc2c1,-8.8744
CC(=O)Nc1ccc(cc1)[S](N)(=O)=O,-1.6066
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC2CC(=O)NC(=O)C2,-1.127
[O-][N+](=O)C(Cl)(Cl)Cl,-2.0063
CCC1(CCC(=O)NC1=O)c2ccccc2,-2.3374
O=C1NNC(=O)C=C1,-1.2714
CC(C)(S)[C@@H](N)C(O)=O,-0.1285
OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)[N+]([O-])=O,-2.1114
Cn1cnc2N(C)C(=O)NC(=O)c12,-2.7372
COc1cc(N[S](=O)(=O)c2ccc(N)cc2)nc(OC)n1,-2.9565
OCC(O)C(O)CO,0.6985
CN[C@@H](C)[C@H](O)c1ccccc1,-0.4147
CCCCNC(=O)N[S](=O)(=O)c1ccc(N)cc1,-2.1782
Oc1cc(O)c2C(=O)C[C@H](Oc2c1)c3ccc(O)c(O)c3,-3.6147
Cc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1,-2.82
COc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1,-2.5843
Cc1ccc(cc1)[S](=O)(=O)NC(=O)NC2CCCCC2,-4.207
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,-3.6929
CCCCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CO,-4.7101
Nc1ccccc1O,-0.7369
Nc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,-2.4862
Nc1cccc(c1)[N+]([O-])=O,-2.0611
Nc1ccc(cc1)[N+]([O-])=O,-2.2782
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,-2.5976
Cc1ccc(O)c(c1)[N+]([O-])=O,-2.3837
Oc1ccc(C=O)cc1,-0.9762
Oc1cc(ccc1[N+]([O-])=O)[N+]([O-])=O,-2.6796
Oc1cc(F)ccc1[N+]([O-])=O,-2.05
Cc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,-3.0003
Oc1c(cccc1[N+]([O-])=O)[N+]([O-])=O,-2.7668
Oc1cccc(O)c1[N+]([O-])=O,-2.0734
CCC(C)c1ccc(O)c(c1)[N+]([O-])=O,-3.8403
Nc1ccc(C(O)=O)c(O)c1,-1.9572
Nc1cccc(c1)C(O)=O,-1.3663
OC(=O)c1ccc(O)c(O)c1,-0.9278
COc1cc(ccc1O)C(O)=O,-2.0496
Nc1cc(Cl)cc(C(O)=O)c1Cl,-2.4688
Nc1ccc(cc1)C(O)=O,-1.3511
OC(=O)c1c(O)cccc1O,-1.2074
CCCCOC(=O)c1ccc(O)cc1,-2.9723
COC(=O)c1ccccc1O,-1.3130000000000002
COC(=O)c1ccc(N)cc1,-1.5974
CCCCCOC(=O)c1ccc(N)cc1,-3.3499
CCCCCCCOC(=O)c1ccc(N)cc1,-4.6001
CCCCCCCCOC(=O)c1ccc(N)cc1,-5.3999
CCOC(C)OCC,-0.4291
COCOC,0.506
CCOCOCC,-0.1726
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,-3.6444
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,-4.3692
CC(=O)OCC(=O)[C@@]1(O)[C@@H](C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)OC(C)=O,-4.1297
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(C)=O)[C@@]3(C)C[C@H](O)[C@]2(F)[C@@]4(C)C=CC(=O)C=C14,-4.0986
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O,-4.9
O=C1CNC(=O)N1,-0.4016
Oc1cccnc1,-0.4557
Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,-4.5371
Brc1ccccn1,-0.8806
NC(Cc1ccccc1)C(O)=O,-1.0657
OC(=O)c1cccc(c1)C(O)=O,-3.2204
OC(=O)c1ccnc(c1)C(O)=O,-1.8268
OC(=O)c1ccc(nc1)C(O)=O,-2.1296
OC(=O)c1cccc(n1)C(O)=O,-1.5241
OC(=O)c1ccncc1C(O)=O,-1.8538
OC(=O)c1cncc(c1)C(O)=O,-2.2230000000000003
OC(=O)c1cccnc1,-0.835
CCCCCCCC[S](=O)(=O)N[S](=O)(=O)CCCCCCCC,-3.9145
NC(=O)CCl,-0.0166
NC(=O)CBr,0.0643
CCC(Cl)(CC)C(N)=O,-1.0289
NC(=O)C(Cl)CCl,-0.5138
CN(C(C)=O)c1ccccc1,-0.951
CC(C)N(C(=O)CCl)c1ccccc1,-2.4806
CCOCN(C(=O)CCl)c1c(C)cccc1CC,-3.0827
NCC(O)=O,0.92
CC1=CCC(CC1)C(C)(C)O,-1.91
CC(C)COC(N)=O,-0.3
CC(=C)C1CC=C(C)C(O)C1,-1.72
CC(C)(C)OC(N)=O,0.1
CCNC(=S)NCC,-1.46
C\C=C\C=C\C(O)=O,-1.77
NC(CO)C(O)=O,-0.02
ClC(Cl)(Cl)C(Cl)(Cl)Cl,-3.94
OC(=O)CCCC(O)=O,1.0
OC(=O)CCC(O)=O,-0.17
CC(C)(S)C(N)C(O)=O,-0.13
OC(=O)CCCCC(O)=O,-0.82
OC(CC(O)=O)C(O)=O,0.64
OC1=CC=CC=C1,-0.04
NC(CCC(N)=O)C(O)=O,-0.54
NC(CCCNC(N)=N)C(O)=O,0.0
CNC(=O)O\N=C(\C)SC,-1.21
NC1=CC(=CC=C1)N,0.51
O=C1NC(=O)C2(CC2)C(=O)N1,-1.89
CCCCCCCCCCNC(=O)NC1CCCCC1,-2.81
CCC1=CC=C(O)C=C1,-1.4
O=C1NC(=O)C2(CCC2)C(=O)N1,-1.66
CC1=CC(=C(C)C=C1C)C,-3.84
ClC1=CC=C(Cl)C=C1,-3.35
OC1=CC=CC(=C1)C=O,-1.23
OC1=CC(=CC(=C1)O)O,-1.05
CC1=CC=C(C=C1)C(O)=O,-2.53
NC(=O)OCC1=CC=CC=C1,-0.35
COC1=NN(CS[P](=S)(OC)OC)C(=O)S1,-3.1
NNC(=O)C1=CC=NC=C1,-0.04
OC(=O)C1=C(F)C=CC=C1,-1.39
NC1=C(C=CC=C1)C(O)=O,-1.52
OC(=O)C1=CC(=CC=C1)O,-1.24
CCNC(=O)NC(=O)C(=N/OC)/C#N,-2.3
OC1=CC=C(C=C1)[N+]([O-])=O,-0.94
NC1=C(C=CC=C1)[N+]([O-])=O,-1.96
CC1=C(C)C(=C(C)C(=C1C)C)C,-5.23
OC1=CC(=CC=C1)[N+]([O-])=O,-1.07
CCCCCOC(=O)CCCNC(=O)NC1CCCCC1,-2.3
O=C1NC(=S)NC(=O)C12CCCCC2,-3.46
CC(=O)NC1=CC=CC(=C1)O,-1.06
COC1=CC(=CC=C1)C(O)=O,-1.93
CC(=O)NC1=C(O)C=CC=C1,-2.13
COC1=CC=CC=C1C(O)=O,-1.6
CC1=CC(=C(O)C=C1)C(O)=O,-2.76
CO[P](=O)(NC(C)=O)SC,0.54
[O-][N+](=O)C1=CC=CC(=C1)C=O,-1.98
CCOC(=O)C1=CC=C(O)C=C1,-2.2
NC1=CC(=C(O)C=C1)C(O)=O,-2.26
S=C=NC1=CC=CC(=C1)C#N,-3.19
COC(=O)C1=CC=C(OC)C=C1,-2.34
OC(=O)C1=CC(=CC=C1O)O,-0.85
CC(=O)NC1=CC=C(C=O)C=C1,-1.63
CCCOC(=O)C1=CC=C(O)C=C1,-2.68
CN(C)C1=CC=C(C=C1)N=C=S,-4.13
N#CC(=NNC1=CC=CC=C1)C#N,-3.36
OC1=C(F)C(=C(F)C(=C1F)F)F,-0.52
OC(=O)C1=C(Br)C=CC=C1,-2.05
CN(C)C=NC1=C(C)C=C(Cl)C=C1,-2.88
C1=NC2=C(N=C1)N=CN=C2,0.02
OC(=O)CNC(=O)C1=CC=CC=C1,-1.69
CN(C)C(=O)NC1=CC=C(Cl)C=C1,-2.89
OC(=O)C1=C(C=CC=C1)[N+]([O-])=O,-1.35
OC(=O)C1=CC=C(C=C1)N=C=S,-3.98
NCC(CC(O)=O)C1=CC=C(Cl)C=C1,-1.7
OC(=O)C1=CC(=CC=C1)N=C=S,-3.25
OC(=O)C1=C(O)C=CC(=C1)Br,-2.65
IC1=CC=C(C=C1)N=C=S,-4.05
CON(C)C(=O)NC1=CC=C(Cl)C=C1,-2.47
OC(=O)C1=CC=C(Cl)C(=C1)[N+]([O-])=O,-2.76
OC(=O)CCCOC1=C(Cl)C=C(Cl)C=C1,-3.57
OC(=O)CC1=CC(=C(OCC=C)C=C1)Cl,-3.13
CC1=CC=C(C)C2=C1C=CC=C2C,-4.92
OC(=O)C1=C(C(=CC=C1)Cl)[N+]([O-])=O,-2.63
OC1=CC=CC2=C1C=CC=C2O,-2.92
COC1=C(C(O)=O)C(=CC=C1Cl)Cl,-1.7
ClCC#CCOC(=O)NC1=CC(=CC=C1)Cl,-4.24
C[S](=O)(=O)OCCCCO[S](C)(=O)=O,-2.27
OC(=O)CC1=C(Cl)C=CC(=C1Cl)Cl,-3.08
OC(CCN1CCCC1)(C2CCCCC2)C3=CC=CC=C3,-4.7
ClC1=CC2=C(C=CC=C2)C=C1Cl,-5.36
ClC1=CC2=C(C=CC=C2Cl)C=C1,-5.92
OCC1OC(OC2=CC=CC=C2CO)C(O)C(O)C1O,-0.85
ClC1=CC=CC2=C1C=CC=C2Cl,-5.7
S=C=NC1=CC2=CC=CC=C2C=C1,-4.44
OC(=O)COC1=C(Cl)C=C(Cl)C(=C1)Cl,-2.98
OC(=O)COC1=C(Cl)C(=C(Cl)C=C1)Cl,-3.1
CC12CCC3C(CCC4=CC(=CC=C34)O)C1CCC2O,-4.83
CC(=O)N[S](=O)(=O)C1=CC=C(N)C=C1,-1.41
CC1CC2C3CCC(O)(C(C)=O)C3(C)CC(O)C2(F)C4(C)C=CC(=O)C=C14,-4.1
OC(=O)COC1=CC2=C(C=CC=C2)C=C1,-3.36
C[N]1C=NC2=C1C(=O)N(C)C(=O)N2C,-0.91
CC(C)NCC1CCC2=C(N1)C=C(C(=C2)CO)[N+]([O-])=O,-2.97
CC1CC2C3CCC(O)(C(=O)CO)C3(C)CC(O)C2C4(C)C=CC(=O)C=C14,-3.49
CC12CCC3C(CCC4=CC(=CC=C34)O)C1CCC2(O)C#C,-4.47
CCN(CC)CCNC(=O)C1=CC(=C(N)C=C1OC)Cl,-3.18
NC(CC1=CC=C(C=C1)N(CCCl)CCCl)C(O)=O,-3.49
COC(=O)N[S](=O)(=O)C1=CC=C(N)C=C1,-1.76
NC1=NC2=C(N=C[N]2COCCO)C(=O)N1,-2.12
COC1=CC=C2C3CCC4(C)C(CCC4(O)C#C)C3CCC2=C1,-5.49
COC(=O)C[S](=O)(=O)C1=CC=C(Cl)C=C1,-2.38
OC1=C(C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-1.97
OC(=O)C1=CC=CC=C1NC2=CC=CC=C2,-4.96
CC12CC(O)C3(F)C(CCC4=CC(=O)C=CC34C)C1CC(O)C2(O)C(=O)CO,-3.68
CCCCNC(=O)N[S](=O)(=O)C1=CC=C(C)C=C1,-3.17
COC(=O)C1(CCCCC1)[S](=O)(=O)C2=CC=CC=C2,-3.85
CCOC(=O)C1=CN=C[N]1C(C)C2=CC=CC=C2,-4.73
COC1=CC=C2C=C(C=CC2=C1)C(C)C(O)=O,-3.29
NC1=NC2=C(N=C[N]2COC(CO)CO)C(=O)N1,-1.77
CC(C)OC(=O)C[S](=O)(=O)C1=CC=C(Cl)C=C1,-2.41
CC(C)OC(=O)C1(CCC1)[S](=O)(=O)C2=CC=C(C)C=C2,-3.34
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C,-4.38
NC(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2,-2.3
COC(=O)C[S](=O)(=O)C1=CC=C(Br)C=C1,-2.48
COC(=O)C1(CCCCC1)[S](=O)(=O)C2=CC=C(C)C=C2,-4.61
[O-][N+](=O)C1=CC=C(O1)\C=N\N2CC(=O)NC2=O,-3.38
CO[P](=S)(OC)OC1=CC=C(C=C1)[N+]([O-])=O,-3.68
NC1=NC=NC2=C1N=C[N]2C3OC(CO)C(O)C3O,-1.73
CNC(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2,-2.85
CCCCC(C[N]1C=NC=N1)(C#N)C2=CC=C(Cl)C=C2,-3.31
N[S](=O)(=O)C1=CC2=C(S1)C(O)CCS2,-2.25
CC(C)OC(=O)C1(CCCCC1)[S](=O)(=O)C2=CC=C(C)C=C2,-4.62
NC1=C(C2=CC=CC=C2C=C1)[S](O)(=O)=O,-1.7
CN(C)C(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2,-2.48
CNCCCC12CCC(C3=C1C=CC=C3)C4=C2C=CC=C4,-4.69
CCN(CC)C(=O)\C(=C/C1=CC(=C(O)C(=C1)[N+]([O-])=O)O)C#N,-4.26
OC1=C(Br)C(=C(Br)C(=C1Br)Br)Br,-6.6
C[S](=O)(=O)C1=CC=C(C=C1)C(O)C(CO)NC(=O)C(Cl)Cl,-2.15
NC(=O)N1C2=C(C=CC=C2)C=CC3=C1C=CC=C3,-3.29
OC(=O)C1=CC=CC=C1NC2=CC(=CC=C2)C(F)(F)F,-4.4
CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,-6.05
CC(CN(C)C)CN1C2=C(CCC3=C1C=CC=C3)C=CC=C2,-4.79
N[S](=O)(=O)C1=CC2=C(S1)[S](=O)CCC2O,-1.35
CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3,-3.82
CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2OC(=O)C5=CC=CC=C5,-4.48
ClC1=CC=C(N[S](=O)(=O)C2=CC=CC=C2)C=C1,-4.03
CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2OC(=O)CCCC5=CC=CC=C5,-5.43
ClC1=CC=CC=C1N[S](=O)(=O)C2=CC=CC=C2,-4.32
COC1=CC=C2N=CC=C(C(O)C3CC4CCN3CC4C=C)C2=C1,-2.79
ClC1=CC=CN=C1N[S](=O)(=O)C2=CC=CC=C2,-3.17
CCCCC(=O)OC1(C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C)C(=O)CO,-4.71
ClC1=CC2=C(OC3=C(O2)C=CC=C3)C=C1Cl,-7.23
N[S](=O)(=O)C1=CC2=C(S1)[S](=O)(=O)CCC2,-2.68
CCC1=CC=C(N[S](=O)(=O)C2=CC=C(N)C=C2)C=C1,-4.52
NC1=CC=C(C=C1)[S](=O)(=O)NC2=CC=C(Cl)C=C2,-4.13
CCCN(CCC)C1=C(C(=C(C=C1[N+]([O-])=O)C(F)(F)F)N)[N+]([O-])=O,-7.07
COC1=CC=C(N[S](=O)(=O)C2=CC=C(N)C=C2)C=C1,-4.23
NC1=CC=C(C=C1)[S](=O)(=O)NC2=CC=C(C=C2)C#N,-3.6
[O-][N+](=O)C1=CC=C(N[S](=O)(=O)C2=CC=CC=C2)C=C1,-3.93
COC1=CC=C(N[S](=O)(=O)C2=CC=C(N)C=C2)N=N1,-2.68
CC1=C(Cl)C=C(N[S](=O)(=O)C2=CC=C(N)C=C2)C=C1,-4.91
CC1=C(N[S](=O)(=O)C2=CC=C(N)C=C2)C=CC(=C1)Cl,-4.35
CC(=O)OCC(=O)C1(O)C(CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C)OC(C)=O,-4.13
ClC1=CC=CC(=C1Cl)N[S](=O)(=O)C2=CC=CC=C2,-4.73
CC1=C(C=CC(=C1)N)[S](=O)(=O)NC2=CC=C(Cl)C=C2,-4.42
CC1=CC(=NC(=N1)C)N[S](=O)(=O)C2=CC=C(N)C=C2,-2.3
CC1=C(N[S](=O)(=O)C2=CC=C(N)C=C2)C=C(Cl)C=C1,-3.98
CC1=CC(=C(N[S](=O)(=O)C2=CC=C(N)C=C2)C=C1)Cl,-4.32
[O-][N+](=O)C1=CC=CC=C1N[S](=O)(=O)C2=CC=CC=C2,-4.01
CC1=C(C=CC(=C1)N)[S](=O)(=O)NC2=C(Cl)C=CC=C2,-5.05
COC1=CC(=C2C(=O)C3(OC2=C1Cl)C(C)CC(=O)C=C3OC)OC,-3.97
[O-][N+](=O)C1=CC=C2NC(=O)CN=C(C3=CC=CC=C3)C2=C1,-3.8
CC1=CC=C(N[S](=O)(=O)C2=CC=C(C=C2)[N+]([O-])=O)N=C1,-4.29
NC1=CC=C(C=C1)[S](=O)(=O)NC2=CC=C(C=C2)[N+]([O-])=O,-3.94
CNC1=NC2=CC=C(Cl)C=C2C(=[N+]([O-])C1)C3=CC=CC=C3,-4.48
NC1=CC=C(C(=C1)Cl)[S](=O)(=O)NC2=CC=C(Cl)C=C2,-4.59
NC1=CC=C(C=C1)[S](=O)(=O)NC2=CC(=CC=C2Cl)Cl,-4.4
NC1=CC=C(C=C1)[S](=O)(=O)NC2=CC=CC(=C2Cl)Cl,-4.73
CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)[S](N)(=O)=O)[N+]([O-])=O,-5.13
NC1=CC=C(C=C1)[S](=O)(=O)NC2=CC=CC=C2[N+]([O-])=O,-4.49
NC1=CC(=C(C=C1)[S](=O)(=O)NC2=CC=CC=C2Cl)Cl,-5.11
COC1=C(N[S](=O)(=O)C2=CC=C(N)C=C2)C=CC=C1Cl,-4.15
CN1CCN(CC1)C2=NC3=C(OC4=C2C=C(Cl)C=C4)C=CC=C3,-4.42
CC(=O)OCN1C(=O)NC(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3,-4.47
CN1C(=O)CCC(N2C(=O)C3=C(C=CC=C3)C2=O)C1=O,-2.99
NC1=CC=C(C=C1)[S](=O)(=O)NC2=CC=C(I)C=C2,-4.52
C[N]1C=NC(=C1SC2=NC=NC3=C2[NH]C=N3)[N+]([O-])=O,-3.21
CC1N(CN2C(=O)C3=C(C=CC=C3)N=C12)CC4=CC=CC=C4,-4.0
CCOC1=CC=C(N[S](=O)(=O)C2=CC=C(C=C2)[N+]([O-])=O)C=C1,-4.72
CCC(=O)OCN1C(=O)NC(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3,-4.91
CC1=C(C=CC(=C1)N)[S](=O)(=O)NC2=C(C=CC=C2)[N+]([O-])=O,-4.51
CC1=C2C=CC3=C(C=CC=C3)C2=C(C)C4=C1C=CC=C4,-6.78
NC1=CC=C(C=C1)[S](=O)(=O)NC2=C(Cl)C=C(Cl)C(=C2)Cl,-4.83
BrC1=CC=C(N[S](=O)(=O)C2=CC=CC=C2)C(=C1)Br,-5.01
CCCCC(=O)OCN1C(=O)NC(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3,-4.68
N[S](=O)(=O)C1=CC2=C(S1)[S](=O)(=O)CC(O)C2,-1.54
CCCN1C(=O)CCC(N2C(=O)C3=C(C=CC=C3)C2=O)C1=O,-3.72
N[S](=O)(=O)C1=CC2=C(S1)[S](=O)(=O)CCC2=O,-3.02
CCO/N=C(OC(=O)C1=CC=CC=C1)/C2=C(OC)C(=CC=C2OC)Cl,-4.08
CCCCCN1C(=O)CCC(N2C(=O)C3=C(C=CC=C3)C2=O)C1=O,-4.7
COC1=CC=C2C(=CC1=O)C(CCC3=C2C(=C(OC)C(=C3)OC)OC)NC(C)=O,-0.94
COC1=C2C(=O)C3=C(C=CC=C3)N(C)C2=C4C=CC(C)(C)OC4=C1,-5.21
CCOC(=O)C1=CC=CC=C1[S](=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)Cl,-4.58
OC1=C(CC2=C(O)C3=CC=CC=C3OC2=O)C(=O)OC4=C1C=CC=C4,-4.27
CCOC(=O)NC1=CC2=C(SC3=C(C=CC=C3)N2C(=O)CCN4CCOCC4)C=C1,-3.9
COC1=C(C=C(NC(C)=O)C(=C1)N=NC2=C(Br)C=C(C=C2[N+]([O-])=O)[N+]([O-])=O)N(CCC#N)CC=C,-8.9
N#CCC#N,0.25
C[S](C)(=O)=O,0.2
OC1=CC=C(F)C=C1,-0.21
CC(=C\CO)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,-3.81
CCC(Br)(CC)C(=O)NC(N)=O,-2.68
OC1=CC(=CC=C1)Cl,-0.71
CCC(CC)(C(=O)NC(N)=O)C(=O)OC,-1.96
CCOC(=O)C(CC)(CC)C(=O)NC(N)=O,-2.08
CCOC1=CC=C(O)C=C1,-1.29
CC1=NC=C([NH]1)[N+]([O-])=O,-1.63
CCC(CC)(C(=O)NC(N)=O)C(=O)OC(C)C,-2.77
CCC(CC)(C(=O)NC(N)=O)C(=O)OCOC,-2.17
NC(=S)C1=CC=CC=C1,-1.92
ClCCN(N=O)C(=O)NC1CCCCC1,-3.37
COC(=O)C(CC=C)(CC=C)C(=O)NC(N)=O,-2.17
CC1=C(Cl)C(=CC(=C1)O)C,-2.67
OCNC(=O)C1=CC=CC=C1,-0.52
C[N]1C(=NC=C1[N+]([O-])=O)C,-1.16
CCC1=CC=C(C=C1)C(O)=O,-2.52
CC(C)C1=NC(=C[NH]1)[N+]([O-])=O,-1.15
COC1=CC=C(C=C1)C(N)=O,-1.72
COC1=CC=CC(=C1)C(N)=O,-1.72
CN(C)CNC(=O)C1=CC=CC=C1,0.42
OC1=CC=C(I)C=C1,-1.71
CCCCC1=CC=C(C=C1)C(O)=O,-3.08
CCOC(=O)C(C)(C(=O)NC(=O)NC)C1=CCCCC1,-3.0
CC(C)C1=NC=C([N]1C)[N+]([O-])=O,-1.26
CNC(=O)OC1=CC(=C(C)C=C1)C,-2.49
CC(O)C[N]1C(=NC=C1[N+]([O-])=O)C,-0.74
CCC(C)C1=C(OC(=O)NC)C=CC=C1,-2.53
CCC(CC)(C(=O)NC(N)=O)C(=O)OCC(=O)OC,-2.01
OC(=O)CONC(=O)C1=CC=CC=C1,-0.95
COC1=C(O)C=CC(=C1)\C=C\C(O)=O,-3.05
S=C1NC=NC2=C1N=C[NH]2,-2.95
COC(=O)C1=CC=CC=C1OC(C)=O,-1.84
CCC(C)([S](=O)(=O)CC)[S](=O)(=O)CC,-1.91
CC(C)NCC(O)COC1=C(OCC=C)C=CC=C1,-0.32
O=C(COC(=O)C1=CC=CC=C1)N2CCCC2,-1.57
CC(C)(C)NCC(O)COC1=C(C=CC=C1)C2CCCC2,-1.84
CN(C)C(=O)COC(=O)C1=C(O)C=CC=C1,-1.71
COCCN(C(=O)CCl)C1=C(C)C=CC=C1C,-2.09
CCN(CCO)C(=O)COC(=O)C1=CC=CC=C1,-1.37
CN1CCC23CCCCC2C1CC4=C3C=C(O)C=C4,-2.72
OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl,-3.4
CC(C)N(C(C)C)C(=O)COC(=O)C1=CC=CC=C1,-3.34
OCCN(CCO)C(=O)COC(=O)C1=CC=CC=C1,0.43
CCN(CC)C(=O)COC(=O)C1=C(O)C=CC=C1,-2.56
COC1=CC2=C(CC3C4CCCCC24CCN3C)C=C1,-3.48
CNC1=CC=C(C=C1)[S](=O)(=O)N(C)C,-3.08
OCC(CO)(CO)NC(=O)COC(=O)C1=CC=CC=C1,-1.27
CN(CC(N)=O)C(=O)COC(=O)C1=CC=CC=C1,-0.92
COCCN(CCOC)C(=O)COC(=O)C1=CC=CC=C1,-1.57
CC(=O)OC1=CC=CC=C1C(=O)OCC(N)=O,-1.79
CON(C1CCCCC1)C(=O)C2=C(C)OC(=C2)C,-2.92
CCOC(=O)CN(C)C(=O)COC(=O)C1=CC=CC=C1,-1.67
CCNC(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-1.68
CCOC(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-2.58
CN(C)C(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-1.55
CN(C)[S](=O)(=O)C1=CC=C(C=C1)N(C)C=O,-2.37
NC(=O)C1CCCN1C(=O)COC(=O)C2=CC=CC=C2,-2.27
CN1CCC23C4OC5=C(O)C=CC(=C25)CC1C3C=CC4O,-3.15
OC(=O)C1CCCN1C(=O)COC(=O)C2=CC=CC=C2,-1.59
CCCC(=O)OC[N]1C=C2C(=O)NC=NC2=N1,-2.2
CN(C)[S](=O)(=O)C1=CC=C(C=C1)N(C)C(C)=O,-2.3
COCC(=O)N(C(C)C(=O)OC)C1=C(C)C=CC=C1C,-1.6
CCN(CC)C(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-2.11
CC(C)(C)C(=O)OC[N]1C=C2C(=O)NC=NC2=N1,-2.17
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCC2=C(F)C(=CC(=C2F)F)F,-6.81
CC(=O)OCCOC[N]1C=NC2=C1N=C(N)NC2=O,-2.7
CCC(=O)N(C)C1=CC=C(C=C1)[S](=O)(=O)N(C)C,-2.48
CC(=O)OC1=CC=CC=C1C(=O)OCC(=O)N2CCOCC2,-1.8
NC1=C(C=CC2=C1C=CC=C2)[S](O)(=O)=O,-2.96
CCCCCCC(C)OC(=O)COC1=NC(=C(Cl)C(=C1Cl)N)F,-6.43
FC1=CNC(=O)N(C1=O)C(=O)C2=CC=CC=C2,-2.26
CCCN(CCC)C(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-2.65
CC(=O)OC1=CC=CC=C1C(=O)OCC(=O)NCC(N)=O,-2.52
CCCC(=O)N(C)C1=CC=C(C=C1)[S](=O)(=O)N(C)C,-2.16
CCN(CC)C(=O)C(C)OC(=O)C1=CC=CC=C1OC(C)=O,-1.6
CC(C)N(C(C)C)C(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-3.25
CC(=O)NC1=NC2=C(N=C[N]2COCCO)C(=O)N1,-1.92
CC1=C(NC2=CC=CC=C2C(O)=O)C=CC=C1Cl,-5.06
CCN1C=C(C(=O)OC)C(=O)C2=C1N=C(C)C=C2,-2.7
FC1=CN(C(=O)NC1=O)C(=O)OC2=CC=CC=C2,-2.44
CCCCC(=O)N(C)C1=CC=C(C=C1)[S](=O)(=O)N(C)C,-2.85
CCCCCC(=O)N(C)C1=CC=C(C=C1)[S](=O)(=O)N(C)C,-2.95
CC(C)(C)C(O)C(CC1=CC=C(Cl)C=C1)[N]2C=NC=N2,-4.05
CCN(CC)C(=O)NC1=CC(=C(OCC(O)CNC(C)(C)C)C=C1)C(C)=O,-1.9
CCOC(=O)CNC(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-1.87
CO[P](=S)(OC)OC1=C(Cl)C=C(C=C1)[N+]([O-])=O,-4.68
CCCCCCC(=O)N(C)C1=CC=C(C=C1)[S](=O)(=O)N(C)C,-3.68
