smile,y
CC1(C)[C@@H](C=C(Cl)Cl)[C@H]1C(=O)OCc2cccc(Oc3ccccc3)c2,-6.99
COC(=O)c1ccccc1[S](=O)(=O)NC(=O)Nc2nc(C)nc(OC)n2,-1.604
FC(F)(F)c1ccccc1,-2.511
Oc1ccc(cc1[N+]([O-])=O)C(F)(F)F,-2.503
CCC(=O)c1ccc(O)cc1,-2.639
CCCCCCCCCCCCN1CCCC1=O,-4.67
CCCCCCCCCCCCN1CC(CC1=O)C(O)=O,-3.2230000000000003
CN1CC(CC1=O)C(O)=O,-0.954
COC(=O)C1CN(C)C(=O)C1,0.804
CCCCCCN1CC(CC1=O)C(=O)OC,-1.246
CCc1ccccn1,0.501
Cc1cccc(C)n1,0.447
CCN(CCO)c1ccc(cc1)N=Nc2ccc(cc2)[N+]([O-])=O,-6.292999999999998
Cc1cc(ccc1N=Nc2ccc(cc2Cl)[N+]([O-])=O)N(CCO)CCO,-6.57
[O-][N+](=O)c1cc(ccc1Nc2ccccc2)[S](=O)(=O)Nc3ccccc3,-6.269
OCCN(CCC#N)c1ccc(cc1)N=Nc2ccc(cc2Cl)[N+]([O-])=O,-6.13
Oc1ccc2cc(O)ccc2c1,-2.205
CC1=C(O)C(=O)C=CO1,-1.063
OCC(O)C1OC(=C(O)C1=O)O,0.277
CN1[C@@H]2CC(C[C@H]1C3OC23)OC(=O)[C@H](CO)c4ccccc4,-0.504
C[C@]12CC[C@@H](O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CCC4=O,-4.402
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CCC2=O,-4.122
NC(Cc1c[nH]c2ccc(O)cc12)C(O)=O,-1.3430000000000002
OC(=O)CCCCC1SCC2NC(=O)NC12,-3.0460000000000003
CCC(=O)c1ccc(N)cc1,-2.627
OC1CC(O)(CC(O)C1O)C(O)=O,0.179
Nc1ccc(cc1)[S](=O)(=O)c2ccc(NCCO)cc2,-2.597
CC(C)(O)C1CCC(C)(O)CC1,-1.634
CCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2,-4.353
C/C=C(c1ccc(O)cc1)/C(=C/C)c2ccc(O)cc2,-4.948
OC(=O)c1cccc(c1O)[N+]([O-])=O,-2.149
Nc1ccc2ccccc2c1N=Nc3ccccc3,-5.916
CN1C2CCC1CC(C2)OC(=O)C(O)c3ccccc3,-1.44
OC1C(O)C(O)C(O)C(O)C1O,-0.1
[O-][N+](=O)c1cc(c(Cl)c(c1)[N+]([O-])=O)[N+]([O-])=O,-2.669
OC(=O)c1cc(C(O)=O)c(cc1C(O)=O)C(O)=O,-1.259
O=C(/C=C/C=C/c1ccc2OCOc2c1)N3CCCCC3,-3.853
ClC(Cl)(Cl)c1ccccc1,-3.567
C(OCc1ccccc1)c2ccccc2,-3.695
OC(=O)/C=C/c1[nH]cnc1,-1.964
FC1(F)C(F)(F)C(F)(F)C1(F)F,-3.638
COC1=CC=C2[C@H]3Cc4ccc(OC)c5O[C@@H]1[C@]2(CCN3C)c45,-2.661
COc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,-3.107
CC(=O)C1C(=O)C=C2Oc3c(C(C)=O)c(O)c(C)c(O)c3C2(C)C1=O,-3.537
COc1ccc(C(=O)Cc2c(CCN(C)C)cc3OCOc3c2OC)c(C(O)=O)c1OC,-2.535
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-4.652
Fc1ccccc1F,-2.0
CC1OC(O[C@H]2CC[C@]3(C)[C@H]4CC[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CCC3=C2)C6=COC(=O)C=C6)C(O)C(O)C1O,-3.955
O=C1C=CC=C2[C@@H]3CNC[C@H](C3)CN12,0.363
CCOC(=O)C(O)(c1ccc(Cl)cc1)c2ccc(Cl)cc2,-4.512
Oc1cc(O)c(c(O)c1)C(=O)c2ccc(O)c(O)c2,-1.72
CC(=O)C1C(=O)OC(=CC1=O)C,-1.226
COC1=C(C#N)C(=O)N(C)C=C1,-1.784
CC(C)(C)c1sc(N[S](=O)(=O)c2ccc(N)cc2)nn1,-3.74
CCc1cccnc1,0.5379999999999999
CN1C2CCC1CC(C2)OC(=O)c3ccccc3,-2.369
COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]3[C@@H](C)CC(=O)[C@H]13,-0.265
OC(=O)c1cccc(C(O)=O)c1C(O)=O,-0.8370000000000001
CCCOC(=O)CN1C=C(I)C(=O)C(=C1)I,-3.504
Brc1ccc(I)cc1,-4.452
CC1=CCC(=O)O1,-0.293
CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,-5.284
COc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-3.085
O=C1C=CNc2ccccc12,-1.481
O=C(NC(=O)c1ccccc1)c2ccccc2,-2.273
Ic1ccccc1I,-4.217
Ic1cccc(I)c1,-4.518
OC(=O)c1ccnc(C(O)=O)c1C(O)=O,-1.245
Clc1ccccc1Br,-3.2030000000000003
[O-][N+](=O)c1ccc(Nc2ccccc2)c(c1)[N+]([O-])=O,-3.834
CCOc1ccc(N[S](=O)(=O)c2ccc(N)cc2)nn1,-2.427
CC(C)c1ccc2ccccc2c1,-5.297999999999999
CC12CCC3C(CCC4CC5SC5CC34C)C1CCC2O,-5.407
OC(=O)C1(O)c2ccccc2c3ccc(Cl)cc13,-4.1610000000000005
CC(=C)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]3(O)[C@H]4O[C@H]4[C@]5(CO5)[C@]3(C)[C@@H]2O,-1.19
CC(=O)Nc1ccc(N\N=C\2C=C(C)C=CC2=O)cc1,-5.358
CC(=C)C1(O)[C@H]2OC(=O)[C@@H]1[C@]3(O)[C@H]4O[C@H]4[C@]5(CO5)[C@]3(C)[C@@H]2O,-1.42
CC(C)=C[C@@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,-4.8580000000000005
COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,-4.779
CN1CC[C@]23[C@H]4Oc5c(OCc6ccccc6)ccc(C[C@@H]1[C@@H]2C=C[C@@H]4O)c35,-2.9730000000000003
OCC(O)[C@H]1OC2O[C@@H](O[C@@H]2[C@H]1O)C(Cl)(Cl)Cl,-1.843
CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2,-4.933
CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,-4.1930000000000005
CCCCC1=C(C)NC(=NC1=O)NCC,-3.02
CCNc1nc(NC(C)CC)nc(OC)n1,-2.575
OC(=O)c1cccc(Cl)c1C(O)=O,-0.976
CNC(=O)N(C)c1sc(nn1)C(C)(C)C,-1.997
CCO[P](=S)(NC(C)CC)Oc1cc(C)ccc1[N+]([O-])=O,-4.814
CC\1=C(CC(O)=O)c2cc(F)ccc2C1=C\c3ccc(cc3)[S](C)=O,-4.552
CC(C)OC(=O)[C@H](C)N(C(=O)c1ccccc1)c2ccc(F)c(Cl)c2,-4.561
CCN(Cc1c(F)cccc1Cl)c2c(cc(cc2[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,-6.625
Nc1nc(N)nc(NC2CC2)n1,-1.179
CCOC(=O)C(C)Oc1cccc(Oc2sc3cc(Cl)ccc3n2)c1,-5.674
C1CCCC1,-2.64
C1CCCCC1,-3.1
c1cc(C)cc(C)c1C,-3.31
c1cc(CC)ccc1CC,-3.75
c1cc(C)ccc1C(C)C,-3.77
c1ccccc1Cc2ccccc2,-4.17
c(c(c(c1ccc2)c2)ccc3)(c3)C1,-4.91
c1ccc2c(C)cccc2c1C,-4.74
Cc1c(C)cc2ccccc2c1,-4.72
c1ccc2cccc3c2c1CC3,-4.63
c(c(c(c(c1ccc2)c2)C)ccc3)(c3)c1,-5.89
c1ccccc1c2cc(Cl)ccc2,-4.88
c1ccccc1c2c(Cl)cccc2Cl,-5.21
c1ccccc1c2c(Cl)cc(Cl)c(Cl)c2,-6.27
c1c(Cl)c(Cl)cc(Cl)c1c2c(Cl)cc(Cl)c(Cl)c2,-8.56
Clc1c(Cl)cc(Cl)cc1c2c(Cl)cc(Cl)cc2Cl,-8.71
O=C(O)Cc(cccc1)c1,-0.89
O=C(OC(C1C(C2(CC(O)(C3=C)CC4)C3)C(=O)O)(C24)C=CC5O)C15C,-1.84
O=C(OCC)c(c(ccc1)C(=O)OCC)c1,-2.35
O=C(OCc(cccc1)c1)c(c(ccc2)C(=O)OCCCC)c2,-5.64
c1ccccc1Oc2ccccc2,-3.96
Cc1cccc(c1)Oc2cccc(c2)C,-4.85
O(CCC1)C1,0.56
O1C=CC=C1,-0.82
O1CC(O)C(O)C(O)C1(O)CO,0.64
O=C(OC(C(C(C(C(C(C(=CC(=O)C1)C2)(C1)C)C3)C2SC(=O)C)C4)(C3)C)(C4)C5)C5,-4.28
CC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C,-4.71
C1=CC(=O)C=C2CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C3(F)C12C,-3.77
O=C(O)c(ccc(O)c1)c1,-1.41
O=C(O)c(c(ccc1)Cl)c1,-1.89
c1ccccc1CN,-1.53
Nc(ccc(c(ccc(N)c1)c1)c2)c2,-2.7
N(N)c(cccc1)c1,0.07
c1ccccn1,0.76
n(cccc1C(N(CC2)C)C2)c1,0.79
COC(=O)C1C(CC2CCC1N2C)OC(=O)c3ccccc3,-2.23
Oc(ccc(C(=C(c(ccc(O)c1)c1)CC)CC)c2)c2,-4.35
O=C(N(c(c(C1(C(N(C2)CC(C3C4C5OC6)=C6)C3)C2)ccc7)c7)C14)C5,-3.32
c1ccccc1C2(CC=C)C(=O)NC(=O)NC2=O,-2.18
OC(c(cccc1)c1)C(NC)C,-0.42
o1c(N(=O)(=O))ccc1C=NO,-2.19
C1=CC(=O)NC(=O)N1,-1.48
N(CCC1)C1,1.15
N(CCCC1)(C1)C,0.23
Oc(ccc(N)c1)c1,-0.8
O=C(Nc(cccc1)c1)C,-1.33
COc1ccc2CC5C3C=CC(O)C4Oc1c2C34CCN5C,-1.52
O=N(=O)c(cccc1)c1,-1.8
O=P(Oc1ccc(O)cc1C)(Oc2cc(O)ccc2C)Oc3c(O)cccc3C,-6.7
COP(=S)(OC)SCN2C(=O)c1ccccc1C2=O,-4.1
O=C(O)CCC(C(C(C(C(C(C(C(C1)CC(O)C2)(C2)C)C3)C1)C4)(C3O)C)C4)C,-3.95
s1c(N)ncc1,-0.36
O=C(Nc(ccc(N)c1)c1)C,-0.98
O=C(Nc(ccc(c1)Br)c1)C,-3.08
O=C(Nc(ccc(c1)F)c1)C,-1.78
O=C(Nc(ccc(c1)I)c1)C,-3.25
O=C(Nc(ccc(c1)OC)c1)C,-1.3
CCCCOc2cc(C(=O)NCCN(CC)CC)c1ccccc1n2,-3.7
CN(C)CCC=C2c1ccccc1COc3ccccc23,-3.4
O=C(NC1C2C3CCCC3C(C1)C2)N(C)C,-3.01
CC(=O)OC3(CCC4C2CCC1=CC(=O)CCC1C2CCC34C)C#C,-4.79
Oc1c(I)cc(C#N)cc1I,-3.61
CN(C)C2C1CC4C(=C(O)C1(O)C(=O)C(=C2O)C(N)=O)C(=O)c3c(O)cccc3C4(C)O,-3.12
CN(C)C(=O)C(c1ccccc1)c2ccccc2,-2.98
O=C(OCC)C=Cc(cccc1)c1,-3.0
CCCCCCOC(=O)c1ccc(N)cc1,-3.95
c1cc(N)ccc1C(=O)OCCNCCCCC,-3.27
c1c(N(=O)(=O))cc2C(c3ccccc3)=NCC(=O)N(C)c2c1,-3.8
c1cc(OCCCC)ccc1C(=O)OCCN(CC)CC,-3.84
n(c(N(Cc(cccc1)c1)CCN(C)C)ccc2)c2,-2.64
C1C(=O)C=C2C(C)=CC3C4CCC(C(=O)C)(OC(=O)C)C4(C)CCC3C2(C)C1,-5.35
c1c(Cl)c(Cl)cc(O)c1OC,-2.53
O=C(NC(=O)C1=O)N1,-0.4
O=C(NC(=O)C(=O)C1=O)N1,-1.25
C1(=O)NC(=O)NC(C(=O)O)=C1,-1.93
CCC1NC(=O)NC1(=O),-0.06
c1c(Cl)c(Cl)c2nsnc2c1Cl,-4.98
c1c(Cl)nc2cncnc2n1,-0.87
c1c(S)nc2cncnc2n1,-2.71
O=C(O)C=CC(N=CN1)=C1,-1.96
c1c(C)nc2cncnc2n1,0.06
c1cnc2c(SC)ncnc2n1,-1.76
O=Cc(c(O)ccc1)c1,-0.86
O=C(N)c(c(O)ccc1)c1,-1.76
c1ccccc1NC(=O)NN,-2.33
C1CCCC(C)C1=O,-0.94
C1CCCCC1OC(=O)C,-1.67
c1ccc(N)cc1C(=O)C,-1.28
O(C(OC(C1O)C(O)CO)C1O2)C2C(Cl)(Cl)Cl,-1.84
CN2C(=O)ON(c1ccc(Cl)c(Cl)c1)C2=O,-2.82
C1C(N2C)CC(O)C(C(=O)O)C2C1,-0.02
ClC1=C(Cl)C(Cl)(C2(Cl)Cl)C3CC=CC3C12Cl,-5.64
OC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-5.46
c1cc(N)ccc1S(=O)(=O)Nc2cnccn2,-3.7
O(c(ccc(c1)C=CC)c1)C,-3.13
O=C(N(C(=O)C(N(C=N1)CC(O)CO)=C12)C)N2C,-0.17
O=C1C(C)CCC(C(C)=C)C1,-2.18
O=C(O)C(C(C(C(=O)O)C1)(C)C)(C1)C,-1.42
c1ccc2C(O)N3CCC(O)C3=Nc2c1,-2.07
O=S(=O)(Nc(nccc1)c1)c(ccc(N)c2)c2,-2.7
O=S(=O)(Nc(onc1C)c1C)c(ccc(N)c2)c2,-2.91
C1=CC(=O)N2CC(C3)CNCC3C2=C1,0.36
CNC(=O)Oc1cccc(N=CN(C)C)c1,-2.34
CCOP(=S)(OCC)Oc1ccc(cc1)S(C)=O,-2.3
CCNC(=O)C(C)OC(=O)Nc1ccccc1,-1.83
c1cc(N)ccc1S(=O)(=O)N(C(=O)C)c2onc(C)c2C,-3.59
CC(=O)Oc1c(N(=O)(=O))c(C)c(N(=O)(=O))cc1C(C)(C)C,-4.47
c1ccc2C(=O)N=C(c3ccccc3)Oc2c1,-4.61
Oc1ccc2Oc3cc(OC)cc(O)c3C(=O)c2c1,-2.93
N(c(c(S1)cc(c2)C)c2)=C1c(ccc(N)c3)c3,-3.68
OC(c(cccc1)c1)Cc(cccc2)c2,-2.52
COc2ccc(CC1NCC(O)C1OC(C)=O)cc2,-1.61
NC(Cc2cc(I)c(Oc1ccc(O)c(I)c1)c(I)c2)C(O)=O,-5.22
O=C(OC(C(C(C=CC1=O)(CC2)C)=C1C)C23)C3C,-3.09
O=C(NC(CCCC1)C1)NS(=O)(=O)c(ccc(c2)C(=O)C)c2,-2.06
C1CCN2CC(C3)C4CCCCN4CC3C2C1,-1.89
CN(C)CCCN2c1ccccc1Sc3ccc(C(F)(F)F)cc23,-5.3
O=C(N(CCCC1)C1)C=CC=Cc(ccc(OCO2)c23)c3,-3.46
c1ccc2Sc3ccccc3N(CC4CN(C)CCC4)c2c1,-4.74
O=C1C2(C(C3CCC4C(C3CC2)(C)CCCC4)CC1)C,-6.7
C1C(O)CC2CCC3C4CCC(=O)C4(C)CCC3C2(C)C1,-4.4
c1ccc2N(C)C3C4CC5C(CC)C(O)N4C(C56)CC3(C6O)c2c1,-2.82
c1c(OC)cc2c(CC(=O)O)c(C)n(C(=O)C=Cc3ccccc3)c2c1,-5.54
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc3cccc(Oc2ccccc2)c3,-6.29
c1cc(O)c2C(=O)C3=C(O)C4(O)C(=O)C(C(=O)N)=C(O)C(N(C)C)C4CC3C(O)c2c1Cl,-2.52
c1ccc2Sc3ccc(C(#N))cc3N(CCCN4CCC(O)CC4)c2c1,-3.98
C1C(=O)C=C2CCC3C4CCC(C(=O)CO)C4(C5O)CC(O5)C3C2(C)C1,-3.85
C1C(O)CC2=CCC3C4CCC(C(=O)C)C4(C)CCC3C2(C)C1,-4.65
O=C(N)C(=C(O)C(N(C)C)C(C1(O)C(O)=C(C2C(O)(c(c3c(O)cc4)c4Cl)C)C3=O)C2)C1=O,-2.88
COc2ccc1C(OC(=O)c1c2OC)C4N(C)CCc5cc3OCOc3c(OC)c45,-3.14
CC3C2C(O)C1C(N(C)C)C(=C(C(N)=O)C(=O)C1(O)C(=C2C(=O)c4c(O)cccc34)O)O,-2.87
CC(C)=CC3C(C(=O)OCc2cccc(Oc1ccccc1)c2)C3(C)C,-5.24
CC(=O)OCCN4CCN(CCCN2c1ccccc1Sc3ccc(Cl)cc23)CC4,-4.7
O=C(NCC(=O)O)CCC(C(C(C(C(C(C(C(C1)CC(O)C2)(C2)C)C3)C1O)C4)(C3O)C)C4)C,-5.15
c12C(=O)C3=C(O)C4(O)C(=O)C=C(O)C(N(C)C)C4CC3C(O)(C)c1cccc2,-1.42
c1ccccc1CC,-2.77
c(c(cc(c1ccc2)c2)cc(c3ccc4)c4)(c1)c3,-8.6
c1ccc2ccc3nccnc3c2c1,-2.68
c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-5.65
c1ccccc1c2ccc(Cl)cc2,-5.2
c1cccc(Cl)c1c2c(Cl)ccc(Cl)c2,-6.02
c1c(Cl)ccc(Cl)c1c2c(Cl)cccc2Cl,-6.8
O=C(O)C=Cc(cccc1)c1,-2.48
c1ccccc1OC,-1.85
C1C(=O)C=C2CCC3C4CCC(C(=O)CO)C4(C)CCC3C2(C)C1,-3.75
CC12CC(O)C3(F)C(CCC4=CC(=O)CCC43C)C2CCC1(O)C(=O)CO,-3.43
O=C(O)c(c(O)ccc1)c1,-1.82
O=C(O)c(ccc(c1)Cl)c1,-3.31
CC1CC(C)C(=O)C(C1)C(O)CC2CC(=O)NC(=O)C2,-1.13
O=C(O)c(ccc(N(=O)=O)c1)c1,-2.8
COP(=S)(OC)Oc1ccc(N(=O)=O)c(C)c1,-4.04
O=C(Nc(ccc(c1)Cl)c1)C,-2.84
O=C(Nc(ccc(c1)N(=O)=O)c1)C,-2.69
N(C(CCC1)CC)C1,-1.5
Clc1c(Cl)c(Cl)c(Cl)c(O)c1OC,-4.02
c1c(SC)nc2cncnc2n1,-1.55
O=C(C(CC1C2)(C2)C)C1(C)C,-1.85
O=C(C(CCC1C)C(C)C)C1,-2.49
c1ccccc1S(=O)(=O)NC(=O)NCCCC,-3.05
O=C1C=CC(c2cc(ccc2O)O)(C=C1)O,-1.73
CCCCN(CC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-5.53
c1ccccc1C(=O)Oc2ccccc2,-2.85
c1cc(O)ccc1C(C=C)C(C=C)c2ccc(O)cc2,-4.95
C1C(=O)C=C2CCC3C4CCC(O)(C#C)C4(C)CCC3C2(C)C1,-5.66
c1ccc2OC(=O)C(C(C(=O)OCC)C3=C(O)c4ccccc4OC3=O)=C(O)c2c1,-3.66
NCCC(O)C(=O)NC2CC(N)C(OC1OC(CN)C(O)C(O)C1O)C(O)C2OC3OC(CO)C(O)C(N)C3O,-0.5
O=C(OCC)c(ccc(N)c1)c1,-2.32
O=C(Oc(c(ccc1)C(=O)O)c1)C,-1.72
O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,-3.99
NC(=O)C1=CN=C2N1CCC1=C(C=CC=C1)C21CCNCC1,-2.43
CC1=C2C=CC=CC2=C(CN2CCOCC2)C2=C1C=CC=C2,-4.4
C1C[N+]2(CC3=CCOC4CC(=O)N5C6C4C3CC2C61C7=CC=CC=C75)O,-1.28
C1=CC=C(C2=NC3N=CN=CC3=N2)C=C1,-3.07
C1=CC2=C(C=C1Cl)NC(=N2)C3=CC=C(O3)[N+](=O)[O-],-4.82
CCOC1=NO[N+](=C1S(=O)(=O)C2=CC=CC=C2)[O-],-4.24
O=C1CC(=O)CC(C2=CC=CC=C2)C1,-2.51
CC1=CC=C(S(=O)(=O)N(Cl)Cl)C=C1,-3.51
O=C(O)COC1=C(Cl)C=C(Cl)C=C1Cl,-3.23
CCC1OC(=O)C2=C1C=CC(C#N)=C2,-2.31
CC1=NC2=C(C=CC=C2)N=C(C)C1,-1.37
CC1=CC2=C(C=C1)S(=O)(=O)C=C2,-2.65
CCCCOC(=O)C1=CC=C(N)C=C1,-3.06
CC1=CC(=O)OC2=C3CCCN4CCCC(=C34)C=C12,-3.89
CC1=CS(=O)(=O)C2=C1C=CC=C2,-2.67
CC1(C)SCC(COC(N)=O)S1,-2.22
NC(=O)OCC1COC2(CCCCC2)O1,-1.89
NC(=O)OCC1CSC2(CCCCC2)S1,-3.52
CC1=CC2=CC3=C(C=C2O1)OC(=O)C=C3C,-5.23
CC1=CC2=CC=CC(O)=C2N=C1C,-3.32
O=S(=O)(C1=CC=CC=C1)N(Br)Br,-3.28
NC(=O)OCC1CSC2(CCCCC2)O1,-2.82
CC(C)C1OCC2(CO1)COC(C(C)C)OC2,-3.11
COC1=CC(OC)=CC(OC)=C1,-2.68
O=C(O)CCN1C=CC=CC1=O,-0.6
CC1(C)N=C(C2=CC=CC=C2)NC1=O,-0.85
C1OC2=C(O1)C=C(C(=C2)CO)[N+](=O)[O-],-3.06
C1=CC=C(CNC23OC4C5C6CC(C7C6C4C72)C53)C=C1,-3.4
CC1(C)OC(=O)C2=C1C=CC(C#N)=C2,-2.91
C=CCC1=CC=C2C=NC=NC2=C1O,-3.62
C1=CC2=C(C=C1)SC1=C(C=CC=C1)N2,-5.59
CCC1(CC)CCC(=O)NC1=O,-4.53
CCOC(=O)C1=CNC(=S)N=C1,-1.74
O=S1(=O)C2=C(C=CC=C2)C2=C1C=CC=C2,-4.57
CCC1(C)NC(=O)C(C)(CC)NC1=O,-1.92
O=C1C=CC2=NC3=C(C=CC=C3)SC2=C1,-3.72
CC1=CC=C(C2=NC3=C(C=CC=C3)S2)C=C1,-4.35
O=C1C=CC2=C(C=C3OC=CC3=C2)O1,-3.74
CC1=C(O)C(=O)C=CN1C1=CC=CC=C1,-2.03
CC1=CC=C(N2C=CC(=O)C(O)=C2C)C=C1,-3.22
CCCCCCCNC(=O)C1=CN=CC=C1,-3.2
CC1=NC(=O)C(C(N)=O)C(=O)N1,-2.41
O=C1NC(=O)C2=C(N1)NC(=O)N2,-3.62
O=C1NC(=S)C2=C(N1)NC(=O)N2,-4.04
O=C1CNC(=O)C2=C(C=CC=C2)N1,-2.85
CC(=O)NC1=CC2=C(C=C1)COC2=O,-2.6
CN1C2=C(C=CC=C2)C(=O)C2=C1C=CC=C2,-4.46
NC1=NC(=O)NN1C1=CC=CC=C1,-1.7
CC=CCC1(CC=CC)C(=O)NC(=O)NC1=O,-2.2
NC1=NC(=O)N(C2=CC=CC=C2)N1,-2.47
CCC1(CC)C(=O)NC(=S)NC1=O,-2.32
CC1=CC(OC2=CC=CC=N2)=NN1C,-0.98
NC1=NN=C(C2=CC=C(O)C=C2)O1,-0.77
COC(=O)C1=CC2=CC3=C(OC(=O)C=C3C)C(C)=C2O1,-5.16
CC12CC(C)(NC(=O)N1)NC(=O)N2,-2.09
CCC1(CC)NC(=O)C(CC)(CC)NC1=O,-2.31
CC1=C(CC(=O)O)C(=O)NC(=O)N1,-2.31
NC1=C2NC(=O)N=C2NC(=O)N1,-3.46
C1=C(SC(=C1)[N+](=O)[O-])C(=O)NN,-1.97
NS(=O)(=O)C1=NC2=C(C=CC=C2)S1,-2.63
CC1(C)NC(=O)N(CC2=CC=CC=C2)C1=O,-1.8
C1C2(COP(=O)(O1)OC2)[N+](=O)[O-],-0.81
NC1=NC2=C(N=CC(=O)N2)C(=O)N1,-4.55
CC1=NC2=C(N=CNC2=O)NC1=O,-2.15
O=C(O)C1=CC(N=NC2=CC=C(O)C=C2)=C(Cl)C=C1,-4.08
CC(=NNC(=O)C1=NC=CS1)C(=O)O,-1.93
O=C1C=NC2=C(N1)C(=O)NC(=O)N2,-3.13
O=C(O)C1=CC=CC(N=NC2=CC=C(O)C=C2)=C1,-3.85
O=C(O)C1=C(N=NC2=CC=C(O)C=C2)C=CC=C1,-3.33
CCCCCCCCN(C)N=NC1=CC=C(C(=O)O)C=C1,-3.77
O=C(O)C1=C(N=NC2=CC=C(O)C=C2)C=CC(Cl)=C1,-3.86
CC(=NNC(=O)C1=CC=NC=C1)C(=O)O,-3.31
CN1C(=O)NC2=C1NC(=O)NC2=O,-3.94
COC1=C(OC)C2=C(COC2=O)C(N)=C1,-2.08
O=C(C1=CC=CC=C1)C(F)(F)F,-1.16
C1=CC=C2C(=C1)C=CC=C2[N+](=O)[O-],-3.71
CC1=C(C(=O)CCl)C=C(C(C)C)C(O)=C1,-2.58
OC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1O,-3.55
COC1=CC=C(C2=CC=CC=C21)[N+](=O)[O-],-4.36
C1C2=CC=CC=C2C3=C1C=C(C=C3)[N+](=O)[O-],-4.72
CCOC(=O)N1CC(C)N(C(N)=O)CC1C,-0.55
C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=C(C=C3)[N+](=O)[O-],-4.96
O=C1C=CC2=C(O1)C(O)=C1OC=CC1=C2,-3.22
O=C1OC(C2=CC=C(Br)C=C2)C(Br)C1=O,-3.05
O=C1NC(=S)SC1=CC1=CC(O)=C(O)C=C1,-3.34
COC(=O)C1=CC=C(C(=O)O)C=C1,-2.97
COC(=O)C1=CC=C(C=C1)[N+](=O)[O-],-3.04
CC12CCC3C4=C(C=C(O)C=C4)CCC3C1CCC2=O,-5.11
NNC(=O)C1=CC2=C(C=C1)OCO2,-0.6
CCN(CC)C1=CC2=C(C=C1)C(C)=CC(=O)O2,-4.0
NC1=C2C=CC=NC2=C(S(=O)(=O)O)C=C1,-2.71
NC1=C(S(=O)(=O)O)C=CC2=C1C=CC=N2,-2.5
COC1=CC=C(Cl)C(OC)=C1O,-1.56
CC1=C(C2=CC=CC=C2C=C1)[N+](=O)[O-],-4.27
CCC1(CCO)C(=O)NC(=S)NC1=O,-1.47
COC1=C2C=COC2=CC2=C1C=CC(=O)O2,-3.6
NC1=CC=C(S(=O)(=O)N=C2CC=CN2)C=C1,-1.69
COC1=C2OC=CC2=CC2=C1OC(=O)C=C2,-3.52
O=C(O)CSC(=S)OCC1=CC=CC=C1,-2.68
CCCC1(CCC)C(=O)NC(=O)NC1=O,-2.53
CC1=NC(=O)C2=C(N1)C=CC(=C2)[N+](=O)[O-],-2.22
CCCCCOC(=O)C1=C(C(=O)OCCCCC)C=CC=C1,-3.49
NC(=O)CNC(=O)CNC(=O)OCC1=CC=CC=C1,-2.35
CCC(=O)C(CCCCCCOC1=C(Cl)C=C(OC)C=C1)C(=O)CC,-5.27
CCCCC1(CC)C(=O)NC(=O)NC1=O,-1.67
CC(=O)C1=C(C(=O)O)C(C(=O)O)=CN=C1C,-1.35
CC(CCC(=O)O)=NNC(=O)C1=NC=CS1,-1.73
CC1=C(C(C)C)C(=O)N(C2=CC=CC=C2)N1C,-1.91
C1=CC=C2C=C(C=CC2=C1)[N+](=O)[O-],-3.82
CC(=NO)C(=NO)C1=CC=CC=C1,-2.3
COC1=C(OCC(O)CO)C=CC=C1,-0.73
OCCOC1=CC=CC(OCCO)=C1,-1.02
C1=CC(=CC=C1C(=O)NO)[N+](=O)[O-],-1.94
CN(C(=O)C1=CC=C(C=C1)[N+](=O)[O-])O,-2.87
COC1=CC=C(C=CC(=O)C2=C(O)C=CC=C2)C=C1,-5.7
